transaction_id,transaction_date,transaction_amount_inr,payment_method,merchant_category,chargeback_reason_code,days_since_transaction,customer_id,customer_account_age_days,previous_orders_count,previous_chargebacks_count,is_high_value_customer,is_3ds_verified,avs_match,cvv_match,has_delivery_confirmation,has_signed_receipt,has_login_after_purchase,has_support_interaction,order_confirmation_sent,refund_policy_acknowledged,evidence_completeness_score,merchant_historical_win_rate,reason_code_historical_win_rate,win_outcome,split
0cdd6d14-63bb-447e-b03b-d2bc39b9c791,2026-07-09,42112.18,card_credit,food,CB002,126,CUST967854,1059,158,8,True,True,True,False,True,False,False,False,True,False,0.63,0.7,0.58,0,test
4382f2a9-4338-4799-98e0-af5e8c4eed61,2026-02-18,1453.35,upi,subscription,CB002,102,CUST314553,272,41,10,True,False,False,True,True,False,False,False,True,True,0.35,0.45,0.58,1,val
4af7ec45-9c7d-4fd5-8726-f2a64039749f,2026-04-15,6011.09,netbanking,grocery,CB004,33,CUST121243,1931,116,4,True,True,True,True,True,False,True,False,False,True,0.8,0.78,0.81,1,test
35d1a8bf-40ce-43ae-a53c-b0f3a6b6920e,2026-07-21,5799.25,upi,grocery,CB002,158,CUST711533,1078,32,0,True,True,False,True,False,False,False,True,True,True,0.47,0.78,0.58,0,train
bbf6f160-ffa5-49bf-aa64-1f40e08d5660,2026-02-20,7465.83,netbanking,healthcare,CB003,154,CUST173877,864,30,3,True,True,True,True,False,False,False,False,True,True,0.55,0.58,0.45,1,train
fa20d5c3-ca8e-4669-98ed-4913aeb0d58b,2026-06-28,24696.82,card_credit,healthcare,CB002,23,CUST193997,445,101,10,True,True,True,True,True,True,True,True,True,True,1.0,0.58,0.58,1,test
7141d842-7298-416f-8e72-cbfd4574ca3e,2026-08-21,12442.11,card_debit,travel,CB004,91,CUST074124,1219,75,10,True,True,True,True,False,False,True,True,True,True,0.7,0.55,0.81,1,train
bb813cb7-f5a9-423b-a958-714a7bdfad88,2026-07-09,1710.62,card_debit,food,CB004,86,CUST686558,870,175,7,True,True,False,True,True,True,True,False,True,True,0.78,0.7,0.81,0,test
40810428-46ab-4b99-a1a8-7f4ad4d5c594,2026-03-16,21053.65,netbanking,fashion,CB002,98,CUST415050,1136,25,6,True,False,True,True,True,False,False,False,True,False,0.48,0.48,0.58,0,train
92c91456-8ce9-4d87-b35d-dacbc039852a,2025-09-12,20588.99,card_debit,food,CB001,60,CUST373477,681,60,2,True,True,True,False,False,False,False,False,False,True,0.42,0.7,0.72,0,train
4d5534e7-4f9b-468e-8f23-c5a6204e445b,2026-05-30,7618.09,netbanking,fashion,CB004,62,CUST187637,1540,157,2,True,True,True,True,True,False,True,False,True,True,0.83,0.48,0.81,1,val
5c4de5bd-3251-40fe-8a0b-9335a7513e94,2026-05-15,1691.9,netbanking,other,CB001,24,CUST699956,537,61,1,True,True,True,True,False,False,False,False,True,True,0.55,0.52,0.72,0,train
2ed7a10e-da40-4dab-8cc5-ecee1d0fcc2f,2026-05-30,5467.22,card_credit,gaming,CB004,150,CUST880415,363,129,2,True,True,False,False,True,False,False,False,True,False,0.48,0.35,0.81,1,test
2becc810-fe86-4066-99d9-8a1844d707bb,2026-04-19,8980.44,upi,subscription,CB001,97,CUST359711,626,101,2,True,True,True,True,True,True,True,False,True,True,0.93,0.45,0.72,1,train
48a2ec93-32b2-4dae-b7e8-5106aef94ea9,2025-12-08,13698.78,netbanking,education,CB002,103,CUST884995,764,136,6,True,False,True,True,True,True,True,True,True,True,0.75,0.65,0.58,1,train
5c8c93c1-d393-401a-8708-bd76dde35e7d,2026-05-01,1497.37,card_debit,subscription,CB002,172,CUST797743,1473,187,5,True,True,False,True,True,False,False,True,True,True,0.67,0.45,0.58,1,train
19eeec16-d264-4ce1-9ebc-40a0cfce424c,2025-12-29,3336.03,upi,electronics,CB001,6,CUST923172,1812,11,6,False,False,True,True,True,False,True,False,False,True,0.55,0.62,0.72,1,val
12ce379c-554a-4b5c-a9e8-04f8df42a5c5,2025-10-03,14857.12,card_credit,education,CB001,138,CUST466147,157,66,6,True,True,True,True,False,False,False,False,True,True,0.55,0.65,0.72,1,train
cc7eba4f-7cf2-4ba9-ae0f-95cd59c38714,2025-09-15,20521.6,card_debit,travel,CB002,24,CUST395987,1136,16,3,False,True,True,True,True,True,True,True,True,True,1.0,0.55,0.58,1,val
ba18d5a7-ab9d-4d57-a22d-1d7c90b7fed3,2026-02-02,8710.14,upi,grocery,CB004,163,CUST179439,1708,170,10,True,True,True,True,True,False,True,False,True,True,0.83,0.78,0.81,1,train
f61c9df7-179c-4c19-8e54-e7d571ca2908,2025-12-09,15469.59,card_debit,other,CB004,106,CUST784434,867,48,4,True,True,True,True,True,True,False,False,True,True,0.85,0.52,0.81,1,val
66a61d14-8240-47d4-b61e-e9634f3f735e,2025-09-25,8884.35,netbanking,grocery,CB004,135,CUST605218,1415,62,9,True,True,True,True,False,False,True,True,True,True,0.7,0.78,0.81,1,train
a8db9e93-db04-43ae-8909-087286dedfb6,2025-11-12,13336.89,upi,food,CB002,59,CUST442162,1351,189,7,True,False,True,True,True,False,True,False,True,True,0.58,0.7,0.58,1,val
ad1f9d4e-fb20-4941-9838-4a634bcdefbd,2026-05-09,6932.11,card_debit,healthcare,CB003,96,CUST361491,1143,22,5,True,True,False,True,True,True,False,False,False,True,0.67,0.58,0.45,1,val
c805b3b6-abb9-4445-a48e-42afcf71ffcc,2026-07-09,9061.41,netbanking,grocery,CB001,115,CUST507463,1752,142,8,True,True,True,True,False,False,False,True,True,True,0.62,0.78,0.72,1,train
b247c23c-4ff8-46fc-9ee1-f01dac95a17c,2026-07-16,2322.5,upi,travel,CB002,65,CUST214389,1103,76,9,True,True,True,True,False,False,True,False,False,True,0.6,0.55,0.58,1,train
21052747-c61f-4cc2-8abf-ae9b51673135,2025-10-09,10998.69,card_credit,gaming,CB003,123,CUST077580,1171,42,0,True,False,False,True,False,False,True,False,True,True,0.23,0.35,0.45,1,train
dae3c43b-3ea8-463e-8f8a-c05ec2229b9f,2026-02-04,2266.38,netbanking,education,CB001,108,CUST413878,1689,94,4,True,True,True,True,False,False,False,False,True,True,0.55,0.65,0.72,1,train
c6db7be9-eebe-4a53-bdc0-be7ff8745733,2026-05-10,10988.83,card_debit,healthcare,CB001,119,CUST380566,1083,181,4,True,False,False,False,True,False,True,False,True,True,0.33,0.58,0.72,1,val
805b055c-00a1-48c5-95f9-8fbe0b1a02f2,2026-04-22,4344.37,card_credit,fashion,CB001,174,CUST879376,1379,189,2,True,True,False,False,False,False,True,False,True,True,0.38,0.48,0.72,0,train
933994de-2e9d-4713-802b-2e41ba6b471a,2026-05-16,8298.35,wallet,fashion,CB001,49,CUST751250,1732,115,5,True,True,True,True,False,False,True,False,True,False,0.61,0.48,0.72,1,train
9ba12ac5-d434-4dda-a3cf-ef0c443d5a3f,2025-11-07,2880.11,card_debit,grocery,CB001,129,CUST100040,684,141,4,True,True,False,True,True,True,True,False,False,True,0.75,0.78,0.72,1,val
41b88953-d1c7-4ab2-ada4-3efb4fc7bd14,2026-01-15,4125.47,card_credit,travel,CB003,32,CUST344767,971,165,4,True,False,True,True,True,True,False,True,True,False,0.65,0.55,0.45,0,train
d1b292b4-7709-49ef-966e-877a7f12e119,2025-10-10,8284.97,netbanking,gaming,CB004,165,CUST447643,408,176,9,True,True,True,True,True,False,False,False,False,True,0.72,0.35,0.81,1,val
f991dc04-66c9-41fa-b25e-8fd6359963a8,2026-05-08,11285.64,card_credit,food,CB002,14,CUST597396,1769,62,1,True,True,True,True,True,True,False,False,True,True,0.85,0.7,0.58,1,train
9799bf54-0b51-4bac-b3d8-aeebbd5f98c8,2026-03-07,14806.99,card_debit,travel,CB002,136,CUST836199,217,34,8,True,True,False,False,False,False,False,False,True,True,0.3,0.55,0.58,1,train
4aafa9ea-46b6-424f-af72-96a03aeb8678,2026-07-13,2459.62,card_debit,grocery,CB004,133,CUST119628,1940,138,10,True,True,True,True,True,False,False,False,True,True,0.75,0.78,0.81,1,train
037a2b5a-9d79-4896-842d-bc04c8c1aa31,2025-09-06,1857.37,upi,gaming,CB004,178,CUST774529,0,69,7,True,True,False,True,False,False,True,True,False,True,0.52,0.35,0.81,1,val
f19c6d50-a54d-4ace-9dd1-94beb68a7f7f,2026-02-21,2828.71,card_credit,gaming,CB001,71,CUST297362,1167,186,4,True,True,False,True,True,True,True,False,True,True,0.78,0.35,0.72,0,train
3ef8802d-fd51-4494-ad02-12b3ccfa05b7,2026-02-06,2631.57,upi,subscription,CB001,73,CUST121665,1645,125,3,True,True,True,True,True,True,True,False,True,True,0.93,0.45,0.72,1,train
032e7d8c-e5fb-4616-ae05-16a8b9d9a612,2026-03-29,21618.06,upi,education,CB001,96,CUST038878,1474,8,1,False,False,True,True,True,False,True,False,True,False,0.56,0.65,0.72,1,train
4e7b278e-a4aa-42d7-a261-3c6352bd66c6,2026-05-20,18033.53,card_credit,education,CB002,39,CUST063815,959,38,10,True,True,True,True,True,False,True,True,True,True,0.9,0.65,0.58,1,train
909cf543-fd65-4d7f-8229-c5f4557ab443,2025-09-14,2780.89,upi,food,CB004,177,CUST929275,939,182,8,True,True,False,True,True,False,True,True,True,True,0.75,0.7,0.81,1,test
3f0e1e96-61a9-4666-859e-383388d19e3f,2026-03-01,24247.5,card_credit,healthcare,CB002,75,CUST351313,176,117,10,True,False,True,True,True,True,False,False,True,True,0.6,0.58,0.58,1,val
4c3465e3-da12-4c17-95fe-4814f63a2d8a,2025-12-23,17192.36,wallet,food,CB001,150,CUST668426,1810,82,3,True,True,False,True,True,False,False,True,True,True,0.67,0.7,0.72,1,train
92c0d463-40ff-4435-b705-e4b7d95f5792,2026-08-13,1675.96,netbanking,healthcare,CB001,175,CUST307490,1786,68,4,True,False,True,True,False,False,True,False,True,False,0.36,0.58,0.72,0,val
78383423-890b-4e07-8ffe-2b61be2aa836,2026-05-18,2707.11,upi,healthcare,CB004,112,CUST892293,792,33,2,True,True,True,True,False,False,False,False,True,False,0.53,0.58,0.81,1,train
323af29f-cb88-4597-8812-de241af1d7ed,2025-11-06,1636.66,card_credit,healthcare,CB001,12,CUST089505,1722,91,6,True,False,False,True,True,True,False,True,True,True,0.52,0.58,0.72,1,test
2cc574de-416c-4d3c-ace3-d4dd6540fb7a,2026-07-25,5759.21,card_debit,other,CB002,140,CUST257021,1923,39,9,True,False,True,True,True,True,False,True,True,True,0.67,0.52,0.58,1,val
7cefc1c6-67d5-4a68-86bd-956dde6320a9,2026-07-20,6258.85,upi,gaming,CB003,89,CUST680619,933,32,0,True,True,True,True,True,False,False,False,True,False,0.73,0.35,0.45,1,train
d23d8195-169f-4eff-9811-722d98cb043e,2025-11-04,6249.48,card_credit,travel,CB001,109,CUST759688,1057,112,7,True,True,True,True,True,False,False,False,True,False,0.73,0.55,0.72,1,train
4ed52d18-4d2f-442d-a5c1-3598d987d1c9,2026-05-06,1219.8,card_credit,gaming,CB001,141,CUST246322,1345,16,7,False,True,True,True,True,True,True,False,True,False,0.91,0.35,0.72,1,train
9bf828fa-705e-4f89-b3c3-712964f42e28,2026-05-19,1970.48,card_debit,fashion,CB001,37,CUST939647,1656,83,7,True,False,False,True,True,True,True,False,False,True,0.5,0.48,0.72,1,train
0e06f194-b066-496c-a164-fcb0bf3a0797,2026-02-01,7600.32,upi,subscription,CB002,142,CUST985240,1544,128,0,True,True,True,True,True,False,False,False,True,True,0.75,0.45,0.58,1,test
10588088-fe30-400b-bb4a-12a36f42be0a,2026-06-16,10153.76,card_credit,grocery,CB002,174,CUST042761,413,88,2,True,False,True,True,True,True,False,False,True,True,0.6,0.78,0.58,1,train
2073c178-4d16-4095-8c26-08c50f4d46ff,2026-08-11,1226.56,card_credit,travel,CB001,34,CUST257099,1845,78,5,True,False,True,True,True,False,True,False,True,False,0.56,0.55,0.72,1,train
ba904d2d-4be9-4503-8053-fed6aa4418ba,2026-08-25,2214.8,netbanking,education,CB001,139,CUST487571,382,170,10,True,True,True,False,True,False,False,False,True,True,0.65,0.65,0.72,1,train
de69e772-1d80-4fb2-b3ae-6026d27ba5a2,2026-07-29,13985.16,wallet,food,CB002,90,CUST006843,1021,199,7,True,True,False,True,True,True,True,False,False,True,0.75,0.7,0.58,1,train
8d231e39-a252-43ec-8e39-7586900af4ae,2026-06-30,2317.72,card_debit,electronics,CB002,38,CUST897009,575,75,0,True,True,True,True,False,False,True,False,True,True,0.63,0.62,0.58,1,val
3379a7a3-50d5-4e56-a1a2-b54977610154,2025-12-15,6100.11,upi,grocery,CB004,153,CUST229799,1376,111,10,True,True,True,True,False,False,True,False,True,True,0.63,0.78,0.81,1,test
919cca2f-4bc0-4471-a03d-2787a6ce8f7f,2026-05-10,2147.77,card_credit,travel,CB003,51,CUST477820,1807,171,6,True,True,True,False,True,False,False,False,True,True,0.65,0.55,0.45,1,train
bb13b177-f408-487f-8885-010a7560d15f,2026-07-31,12004.14,netbanking,travel,CB003,140,CUST852307,824,84,0,True,False,True,True,True,False,True,True,True,True,0.65,0.55,0.45,1,train
84ade8a6-1399-40cf-b8fb-5ee5a3129087,2026-08-21,1229.34,netbanking,healthcare,CB001,20,CUST940757,175,88,1,True,False,True,True,True,True,True,False,True,True,0.68,0.58,0.72,1,train
9b232f99-4802-4ae2-a6e9-90702d2be212,2026-03-05,4837.99,card_credit,education,CB001,61,CUST015509,950,3,6,False,True,True,False,False,False,False,False,False,True,0.42,0.65,0.72,1,train
1d7e5de5-1d53-4ac0-b652-c33690e3fbfa,2025-10-24,13096.06,upi,travel,CB004,30,CUST160124,991,179,6,True,True,True,True,True,False,True,True,True,True,0.9,0.55,0.81,1,train
62960048-f880-4562-831e-377f9bca59b3,2026-04-25,10055.19,card_credit,fashion,CB002,42,CUST426970,431,118,6,True,True,True,False,True,False,False,False,True,False,0.63,0.48,0.58,1,test
7fe7458a-61c0-47b7-b2f4-8e067d28a56e,2026-08-03,4257.9,card_debit,travel,CB001,26,CUST987573,591,199,10,True,True,True,False,False,False,True,True,False,True,0.57,0.55,0.72,1,train
e49e326d-a907-4989-ae73-d1c14be2b80f,2026-06-04,3529.37,card_credit,grocery,CB002,91,CUST208626,1558,139,5,True,True,True,True,False,False,True,False,True,True,0.63,0.78,0.58,1,test
8ef7cb68-d962-48a1-b370-456beb4386cf,2026-02-25,5123.04,netbanking,other,CB003,96,CUST668633,1399,122,7,True,True,True,True,True,False,True,False,True,True,0.83,0.52,0.45,1,train
278405b5-0afe-4123-b63d-fecf301d2e79,2026-06-19,2200.28,card_debit,education,CB004,136,CUST074750,883,53,2,True,True,True,True,False,False,False,True,True,True,0.62,0.65,0.81,1,train
bf6f4978-d293-4294-871d-6441b603a29a,2025-09-03,5697.69,netbanking,food,CB001,50,CUST567981,1110,189,3,True,False,True,False,False,False,True,False,True,False,0.26,0.7,0.72,1,val
d4b24ca0-0c72-413c-b3fa-2553daf4b14f,2025-11-21,5776.31,upi,fashion,CB004,100,CUST645009,35,165,7,True,False,True,False,False,False,True,False,True,True,0.28,0.48,0.81,1,train
3aba5d6e-8274-41e1-a2cd-2c43deb25d92,2026-04-23,4418.09,card_debit,other,CB004,92,CUST550204,32,180,5,True,True,False,False,True,True,False,True,True,False,0.65,0.52,0.81,1,train
fe17bbc0-b4b3-4e07-8b34-cfacfa2474f8,2025-09-13,13740.45,upi,travel,CB001,22,CUST067798,185,172,7,True,False,True,True,True,False,True,False,True,True,0.58,0.55,0.72,1,train
14cd8227-c25e-4d69-9828-989450709912,2026-04-30,2621.32,card_credit,other,CB004,64,CUST283975,24,89,2,True,True,True,True,False,False,False,True,False,True,0.59,0.52,0.81,1,val
7c6396ce-05b3-4aec-b525-c69d95afd2b7,2026-07-06,1578.63,card_debit,healthcare,CB001,59,CUST341893,310,40,9,True,False,False,True,True,False,True,False,True,False,0.41,0.58,0.72,1,train
450393a0-d86a-497f-b4d3-a2d3401e74ec,2025-09-18,4054.43,card_credit,gaming,CB004,82,CUST868308,90,101,6,True,True,True,True,True,True,True,False,False,False,0.88,0.35,0.81,1,test
46cf346f-b373-4116-aa3d-f00fa5f5489f,2025-09-10,6815.94,upi,other,CB004,156,CUST344364,1979,183,8,True,False,True,True,True,False,False,False,True,True,0.5,0.52,0.81,1,val
e06148be-9d96-4bc0-9c68-e2bded3d9880,2026-05-04,5667.13,netbanking,other,CB004,106,CUST103897,757,72,3,True,True,False,True,True,True,True,False,True,True,0.78,0.52,0.81,1,test
97aa959c-1b13-4a0a-a7b0-de2878212c80,2026-01-21,5469.22,upi,subscription,CB002,121,CUST070261,1355,92,9,True,True,False,True,False,False,True,True,True,True,0.55,0.45,0.58,1,train
a033096b-1866-402a-9681-47b24df80630,2026-06-24,2506.72,netbanking,subscription,CB001,117,CUST919636,1451,199,8,True,False,True,True,True,False,True,False,True,False,0.56,0.45,0.72,1,val
5969d563-cd14-4656-b129-e083fd571491,2026-01-04,2812.39,card_credit,travel,CB001,72,CUST993918,1852,103,9,True,True,False,True,True,False,True,False,False,True,0.65,0.55,0.72,1,test
ad1a9f2f-2143-420a-95c2-d3c3d917db89,2025-12-18,4176.15,card_credit,subscription,CB003,102,CUST601015,346,42,2,True,True,True,False,False,False,False,False,True,True,0.45,0.45,0.45,0,train
6d5e8f60-4401-4efa-8a51-e9de9ab4aca1,2025-12-10,3920.85,upi,subscription,CB003,177,CUST190658,1972,35,10,True,False,True,True,True,False,True,False,True,True,0.58,0.45,0.45,0,val
8abae516-87b6-4ce6-99b6-a5b1d39057df,2026-01-31,14857.94,card_credit,travel,CB002,12,CUST625467,1154,61,3,True,True,True,True,False,False,False,False,True,True,0.55,0.55,0.58,1,val
94393e22-820b-4100-a374-f0dc512464cd,2025-12-12,7623.22,card_debit,fashion,CB004,70,CUST312933,337,180,2,True,False,True,False,True,False,True,False,True,False,0.46,0.48,0.81,1,train
3997661e-bfdc-4ca6-92b7-5c2b11854257,2026-02-05,4031.0,upi,food,CB004,10,CUST126469,644,119,1,True,False,False,True,True,False,True,False,True,False,0.41,0.7,0.81,1,test
5475aa71-008a-4e56-a6bf-9aec80332638,2025-10-31,14821.47,card_credit,food,CB003,176,CUST014477,1924,142,0,True,True,False,True,False,False,True,True,True,True,0.55,0.7,0.45,0,train
51a5dde2-0ec9-4cea-a80d-8e2be7bcc1d8,2026-06-22,8820.59,card_debit,gaming,CB003,21,CUST020822,1354,136,6,True,False,False,True,False,False,True,False,True,True,0.23,0.35,0.45,0,train
acc53d2e-8d32-4afa-a524-b76dd581c6f5,2026-03-03,2083.46,netbanking,travel,CB003,155,CUST133816,185,127,5,True,False,True,True,False,False,False,False,True,False,0.28,0.55,0.45,0,train
ff2179a4-907c-42b9-85d2-20254be6b0f7,2026-03-28,500.0,card_debit,food,CB002,83,CUST223515,150,4,3,False,True,False,False,False,False,False,False,True,False,0.28,0.7,0.58,1,train
a0bd3418-acb9-4aad-bc4a-fce99e2bb0c1,2026-02-13,2136.31,upi,food,CB001,71,CUST130307,499,56,7,True,False,False,True,False,False,False,False,True,True,0.15,0.7,0.72,1,train
06a95f9e-7632-4e0a-8618-7050dd410750,2026-07-06,9934.5,wallet,fashion,CB002,176,CUST425840,25,147,1,True,True,True,False,True,True,True,False,True,True,0.83,0.48,0.58,1,test
78d21254-4cdb-4f29-b375-08cf0a355707,2026-04-30,12594.42,upi,food,CB004,58,CUST361736,1847,124,9,True,True,True,False,False,False,False,False,True,False,0.43,0.7,0.81,1,train
b3c2e312-677c-4601-bf2f-1d6cbb9f5f2a,2025-09-12,1635.39,upi,education,CB004,162,CUST162258,932,22,10,True,True,True,False,True,False,True,True,True,True,0.8,0.65,0.81,1,test
80b894e0-3531-499c-853a-2e94dd72dad8,2026-07-19,10453.97,card_credit,gaming,CB003,12,CUST882475,1343,8,10,False,False,False,True,True,False,True,False,True,True,0.43,0.35,0.45,0,train
2b14932f-7d6d-4084-ab66-b5896004458d,2026-01-07,10141.72,card_credit,healthcare,CB003,172,CUST736836,428,170,6,True,True,True,True,True,False,True,False,True,True,0.83,0.58,0.45,1,train
161f78a0-dd90-4319-9c35-b383fb320827,2025-12-27,18842.21,upi,healthcare,CB001,169,CUST030305,907,147,0,True,False,True,False,True,True,True,False,True,True,0.58,0.58,0.72,1,train
8b8442f7-061d-46c7-b8f9-e1897cb63d21,2026-03-06,13202.17,card_debit,travel,CB002,64,CUST192874,450,6,1,False,True,True,True,False,False,False,True,True,True,0.62,0.55,0.58,1,train
7e101f82-e0fd-492c-8899-df059948bfb9,2026-08-14,18202.74,upi,education,CB003,76,CUST136241,163,64,3,True,False,True,True,False,False,False,True,False,True,0.34,0.65,0.45,1,test
24fe3443-30df-430f-8efc-f78b11f0f4b3,2026-08-14,9122.64,card_credit,other,CB003,109,CUST392793,359,131,5,True,True,True,False,True,False,True,True,True,True,0.8,0.52,0.45,1,train
80e6ff50-9bbe-448b-8119-e1aa87f81cff,2026-05-18,8881.79,card_credit,food,CB003,113,CUST377828,1345,170,4,True,False,True,True,False,False,True,False,False,True,0.35,0.7,0.45,1,train
2232a7c7-ce65-4a10-a0e0-bc925a887ede,2026-07-20,4712.59,card_debit,gaming,CB003,40,CUST156429,1160,100,4,True,True,False,True,False,False,True,False,True,True,0.48,0.35,0.45,1,train
cab7d6a3-d65f-4161-af8c-0a204122a674,2026-07-23,11896.82,card_credit,electronics,CB004,13,CUST691353,868,46,6,True,True,True,True,True,False,True,False,True,True,0.83,0.62,0.81,1,test
4975396d-1636-4aca-ae0c-9028787661fe,2026-06-29,2125.78,card_debit,fashion,CB004,70,CUST785832,1922,173,1,True,False,True,False,False,False,False,False,True,True,0.2,0.48,0.81,1,train
0b3a07d0-91c5-4f03-be7a-a99b3d545424,2026-06-18,5524.12,card_credit,travel,CB003,162,CUST622599,440,192,10,True,True,False,True,True,True,True,True,True,True,0.85,0.55,0.45,1,train
8b64aa5a-a385-46bb-a55c-0e34b68fae3b,2025-10-24,9506.47,card_credit,grocery,CB001,56,CUST654483,389,7,9,False,True,True,True,False,False,True,True,True,True,0.7,0.78,0.72,1,val
37361e72-0f42-417b-a59c-e83ed58abe8f,2026-01-05,19041.83,card_debit,electronics,CB001,20,CUST698527,130,44,1,True,True,True,True,True,False,True,True,True,True,0.9,0.62,0.72,1,train
9e466248-747b-41a5-abdb-8a74e3c8f412,2026-08-15,4211.07,card_debit,gaming,CB001,114,CUST100782,56,132,1,True,True,True,True,True,False,True,True,True,False,0.88,0.35,0.72,1,train
6fbca520-29f9-4d0c-9424-1d3c27b332cc,2026-01-09,13374.25,upi,grocery,CB001,70,CUST483716,1687,198,7,True,True,True,True,True,False,True,False,True,True,0.83,0.78,0.72,1,train
622acd3c-c88c-4d41-ac18-939cda589950,2026-07-08,5271.54,card_credit,food,CB002,37,CUST681071,392,34,10,True,True,False,False,True,False,True,False,True,True,0.58,0.7,0.58,1,train
8362073b-c2f5-4e4f-812a-5dc1b49cf7d5,2026-03-26,13595.15,card_debit,electronics,CB004,20,CUST075573,372,110,5,True,False,False,True,False,False,True,True,True,True,0.3,0.62,0.81,0,train
f8f60a89-23c2-48ae-9d0c-3ad272f15850,2026-08-13,3251.07,card_debit,education,CB002,142,CUST836525,985,54,2,True,True,False,True,True,True,False,True,True,True,0.77,0.65,0.58,1,train
7dac4ba7-6302-4ec1-8f12-a8d3f44aa07e,2026-07-25,11032.48,card_credit,grocery,CB001,108,CUST995408,1733,159,3,True,True,False,True,True,False,True,False,True,True,0.68,0.78,0.72,1,train
6c827cb7-4266-43ee-8d2b-8b420b30e9c3,2026-07-09,5719.01,card_credit,fashion,CB004,29,CUST944043,991,167,6,True,True,True,True,False,False,True,False,True,False,0.61,0.48,0.81,1,train
cd24210d-fdc7-4f2b-9fbd-119d18713540,2026-03-21,2391.65,upi,education,CB001,22,CUST134172,155,88,7,True,False,False,True,True,False,True,True,True,True,0.5,0.65,0.72,1,val
49f6a74f-8642-4c5a-901c-a635a7af6f1a,2026-03-10,5459.89,card_debit,other,CB004,171,CUST458925,1951,167,8,True,True,False,True,False,False,False,False,True,True,0.4,0.52,0.81,1,val
82650b46-5136-4d6f-94f6-e4ef8f047d61,2026-04-20,17768.64,netbanking,subscription,CB002,117,CUST085761,507,20,7,False,True,True,True,True,False,False,False,True,True,0.75,0.45,0.58,1,test
3d22d8ea-39f8-4bc0-a46a-2db51d57986c,2026-01-12,2731.09,card_debit,other,CB004,85,CUST906839,1255,129,1,True,True,True,True,False,False,False,False,True,True,0.55,0.52,0.81,1,train
40a323d8-4f3b-4f10-86f7-13c782549f02,2025-12-07,1882.52,card_credit,travel,CB002,35,CUST354565,505,91,3,True,True,False,True,True,True,True,False,True,True,0.78,0.55,0.58,1,train
530e9f64-9c80-4762-9e76-12765c04fde9,2025-12-04,8491.45,upi,subscription,CB003,59,CUST256788,1355,125,8,True,True,False,True,True,False,False,False,True,True,0.6,0.45,0.45,0,train
2029ca7c-659c-41a4-a76e-80e52803c2ae,2026-01-27,1612.57,card_credit,grocery,CB004,14,CUST063766,322,118,9,True,False,True,True,False,False,False,False,True,False,0.28,0.78,0.81,1,train
fcf22942-fe7b-45d0-898d-859ab9978906,2026-02-08,21558.07,upi,travel,CB001,112,CUST904690,326,141,1,True,True,True,True,False,False,True,True,True,True,0.7,0.55,0.72,1,train
397a4c73-4c12-48d6-8107-b59aa655599f,2026-02-28,21127.9,netbanking,education,CB001,26,CUST280117,1469,168,8,True,True,False,True,False,False,True,False,True,True,0.48,0.65,0.72,1,val
6e12a5dd-3e91-4c54-81c3-e76c5fd33693,2026-06-01,14163.81,card_credit,electronics,CB001,108,CUST389836,121,160,7,True,True,True,True,False,False,False,True,True,True,0.62,0.62,0.72,1,val
57eafb7d-94ee-4fd7-89d2-2978ee89758c,2026-03-02,6117.05,card_credit,travel,CB001,171,CUST995368,1334,37,9,True,False,False,True,True,False,False,False,True,True,0.35,0.55,0.72,1,test
006257b0-3ef1-43ce-be2c-fc30e349badd,2026-08-23,23378.0,card_credit,electronics,CB003,8,CUST947940,678,190,6,True,True,False,True,False,False,False,False,True,True,0.4,0.62,0.45,0,val
57e8a41d-d4e0-4198-acf6-ccba363ec746,2025-09-08,18109.27,card_credit,education,CB003,129,CUST933760,1095,197,4,True,True,True,True,True,True,False,True,True,True,0.92,0.65,0.45,1,val
91cd6e14-79d3-47e2-86cc-35a3da9275b7,2026-04-13,4030.5,card_credit,food,CB002,12,CUST020161,1000,46,0,True,False,False,False,True,True,True,True,True,True,0.5,0.7,0.58,1,train
6f3c0a63-1659-4f2f-a83a-8008a40371d9,2025-11-23,19514.06,card_credit,education,CB002,161,CUST398600,641,189,10,True,False,False,True,True,False,True,True,True,False,0.48,0.65,0.58,1,train
44345c54-065e-403a-be25-82df2512df5e,2025-09-11,2976.44,card_debit,healthcare,CB001,138,CUST830986,1561,49,7,True,True,False,True,True,False,True,False,True,True,0.68,0.58,0.72,1,train
0cdbce9b-e19e-46a6-90f0-460bef86f236,2026-02-26,5272.16,netbanking,grocery,CB004,148,CUST183883,1861,199,10,True,False,True,True,False,False,True,False,True,True,0.38,0.78,0.81,0,train
d10efb00-b7e7-4500-81a6-207ea09ef158,2025-10-16,1470.05,card_credit,gaming,CB004,97,CUST229126,1322,21,0,True,False,True,True,True,False,False,False,True,True,0.5,0.35,0.81,1,test
60bb21a3-772d-491f-a99b-f76522ff543a,2026-03-05,6936.55,card_credit,other,CB001,69,CUST366715,658,152,8,True,True,True,False,True,True,True,True,True,True,0.9,0.52,0.72,1,train
916fc146-bbaf-4f15-8386-7ad1aa13f3f3,2026-07-09,4876.65,card_credit,subscription,CB001,99,CUST407518,759,198,0,True,True,True,True,True,True,False,True,True,True,0.92,0.45,0.72,1,train
